client_id,job_type,location,age,income,expenses,debt,seniority_months,payment_consistency,loan_amount,employment_type,mobile_payment_ratio,ledger_quality_score,outcome,outcome_label,risk_score,risk_narrative,is_fraud,timestamp
TND-01478,Artisan,Sfax,30,2901.77,2216.71,2462.81,73,0.383,10217.29,informal,0.612,0.776,0,Defaulter,0.402,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2026-01-17T17:23:46.824555
TND-01480,Electrician,Nabeul,23,2646.37,1925.91,1556.6,8,0.554,5460.03,informal,0.584,0.584,1,Good Payer,0.559,Acceptable risk profile for informal Electrician. Limited savings buffer ($720/month) may cause occasional late payments.,0,2024-02-17T17:23:46.824579
TND-01481,Taxi Driver,Tunis,52,1835.21,1403.11,320.42,57,0.66,5653.03,informal,0.601,0.962,1,Good Payer,0.683,Established Taxi Driver with 57 months seniority. Ledger quality score 0.96 shows organized financial management. Low debt-to-income ratio.,0,2024-10-31T17:23:46.824591
TND-01482,Mechanic,Tunis,43,2482.19,2033.64,516.89,17,0.674,5357.86,informal,0.508,0.744,0,Late Payer,0.502,Seasonal income fluctuations typical for Mechanic sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-11-07T17:23:46.824605
TND-01483,Street Food Vendor,Sfax,40,1466.15,1155.53,2585.78,114,0.506,5317.84,informal,0.625,1.0,0,Defaulter,0.324,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-09-30T17:23:46.824618
TND-01484,Tailor,Bizerte,55,1128.9,923.64,875.04,78,0.527,2094.46,informal,0.489,0.814,1,Good Payer,0.465,Acceptable risk profile for informal Tailor. Limited savings buffer ($205/month) may cause occasional late payments.,0,2025-01-24T17:23:46.824630
TND-01485,Private Tutor,Ariana,37,2158.43,1829.1,1565.66,53,0.556,8384.32,mixed,0.432,0.99,0,Late Payer,0.531,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-06-15T17:23:46.824642
TND-01486,Plumber,Ben Arous,51,3074.18,2117.4,2124.29,28,0.595,5842.23,informal,0.555,0.904,0,Late Payer,0.584,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-05-30T17:23:46.824655
TND-01487,Carpenter,Bizerte,56,2020.17,1379.48,1371.94,100,0.511,3856.89,informal,0.27,1.0,0,Late Payer,0.602,Moderate documentation quality (score: 1.00). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-03-23T17:23:46.824667
TND-01488,Carpenter,Bizerte,44,2205.73,1644.96,92.87,9,0.685,4451.73,informal,0.646,0.691,1,Good Payer,0.544,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-01-29T17:23:46.824679
TND-01489,Street Food Vendor,Bizerte,32,869.79,583.51,255.45,94,0.627,3331.07,informal,0.668,0.813,1,Good Payer,0.75,Steady cash flow verified via handwritten ledger. 94 months operational history as Street Food Vendor with consistent client base.,0,2024-11-16T17:23:46.824692
TND-01490,Carpenter,Nabeul,21,1051.65,805.67,634.94,6,0.525,4056.19,informal,0.928,0.453,0,Late Payer,0.497,Moderate documentation quality (score: 0.45). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-03-23T17:23:46.824704
TND-01491,Street Food Vendor,Nabeul,45,768.62,594.53,388.34,90,0.605,1399.78,informal,0.374,0.906,0,Late Payer,0.639,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-04-04T17:23:46.824717
TND-01492,Mechanic,Gabes,33,1494.43,1026.63,79.95,99,0.808,4427.77,informal,0.532,1.0,1,Good Payer,0.827,High-quality documentation provided. Mobile payment usage (53%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-09-27T17:23:46.824731
TND-01493,Artisan,Gabes,47,2198.81,1547.68,193.39,49,0.617,5021.24,informal,0.55,0.711,0,Late Payer,0.583,Acceptable risk profile for informal Artisan. Limited savings buffer ($651/month) may cause occasional late payments.,0,2025-07-30T17:23:46.824745
TND-01494,Market Vendor,Sousse,29,1393.2,1025.47,677.55,18,0.597,5475.1,informal,0.421,0.752,1,Good Payer,0.497,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-01-23T17:23:46.824771
TND-01495,Electrician,Tunis,27,2540.94,1699.94,709.29,61,0.578,4854.5,informal,0.5,0.87,1,Good Payer,0.51,Seasonal income fluctuations typical for Electrician sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-10-13T17:23:46.824787
TND-01496,Street Food Vendor,Bizerte,44,1003.93,629.98,447.09,56,0.599,2053.51,informal,0.685,0.947,1,Good Payer,0.584,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-05-07T17:23:46.824801
TND-01497,Mechanic,Ben Arous,43,1736.44,1411.21,130.83,75,0.686,2718.94,informal,0.512,0.807,1,Good Payer,0.78,Established Mechanic with 75 months seniority. Ledger quality score 0.81 shows organized financial management. Low debt-to-income ratio.,0,2026-01-22T17:23:46.824813
TND-01498,Plumber,Ben Arous,42,2792.95,2352.04,4476.81,9,0.329,8025.03,informal,0.361,0.891,0,Defaulter,0.237,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.89). Multiple inconsistencies in documentation.,0,2024-07-27T17:23:46.824826
TND-01499,Artisan,Gabes,57,1521.31,1008.89,636.68,1,0.592,2600.27,informal,0.315,0.519,1,Good Payer,0.529,Moderate documentation quality (score: 0.52). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-08-25T17:23:46.824848
TND-01500,Tailor,Sfax,28,1868.91,1221.17,701.43,34,0.622,5528.06,informal,0.587,0.897,1,Good Payer,0.497,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-03-29T17:23:46.824878
TND-01501,Private Tutor,Bizerte,27,1526.17,935.39,540.76,66,0.658,3217.21,mixed,0.633,0.752,0,Late Payer,0.543,Acceptable risk profile for informal Private Tutor. Limited savings buffer ($591/month) may cause occasional late payments.,0,2025-10-22T17:23:46.824902
TND-01502,Carpenter,Ariana,35,2448.17,1958.65,1789.3,56,0.425,4267.88,informal,0.366,0.592,0,Defaulter,0.397,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-04-18T17:23:46.824927
TND-01503,Artisan,Ben Arous,48,1351.99,1028.29,5.13,39,0.719,4806.21,informal,0.466,0.524,1,Good Payer,0.68,High-quality documentation provided. Mobile payment usage (47%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-11-12T17:23:46.824940
TND-01505,Plumber,Sousse,39,1947.19,1367.34,254.27,95,0.633,6515.95,informal,0.712,0.651,1,Good Payer,0.663,Steady cash flow verified via digital ledger. 95 months operational history as Plumber with consistent client base.,0,2025-10-19T17:23:46.824980
TND-01506,Private Tutor,Bizerte,36,2072.59,1262.91,1111.44,27,0.632,3785.02,mixed,0.341,0.536,0,Late Payer,0.541,Acceptable risk profile for informal Private Tutor. Limited savings buffer ($810/month) may cause occasional late payments.,0,2025-01-03T17:23:46.824996
TND-01507,Plumber,Tunis,27,1387.85,905.25,378.98,6,0.664,3343.39,informal,0.421,0.682,0,Late Payer,0.562,Moderate documentation quality (score: 0.68). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-08-15T17:23:46.825023
TND-01508,Freelance Designer,Ariana,42,4606.43,2977.67,3766.64,107,0.454,12008.01,mixed,0.431,0.776,0,Late Payer,0.53,Acceptable risk profile for informal Freelance Designer. Limited savings buffer ($1629/month) may cause occasional late payments.,0,2024-06-06T17:23:46.825037
TND-01509,Artisan,Bizerte,48,1598.83,1339.32,977.92,25,0.508,4291.08,informal,0.255,0.868,0,Late Payer,0.536,Acceptable risk profile for informal Artisan. Limited savings buffer ($260/month) may cause occasional late payments.,0,2024-03-18T17:23:46.825058
TND-01510,Electrician,Ben Arous,32,2754.67,1716.24,3893.41,80,0.597,6916.17,informal,0.494,1.0,0,Late Payer,0.545,Acceptable risk profile for informal Electrician. Limited savings buffer ($1038/month) may cause occasional late payments.,0,2024-09-12T17:23:46.825073
TND-01511,Private Tutor,Sousse,44,1852.77,1304.61,402.58,101,0.754,4490.52,mixed,0.52,0.962,1,Good Payer,0.624,Moderate documentation quality (score: 0.96). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-04-04T17:23:46.825086
TND-01512,Taxi Driver,Ariana,46,2035.0,1576.49,1325.26,56,0.553,7533.04,informal,0.415,0.821,1,Good Payer,0.477,Moderate documentation quality (score: 0.82). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-08-20T17:23:46.825100
TND-01513,Street Food Vendor,Gabes,45,1400.93,895.43,1070.8,64,0.59,5431.78,informal,0.291,0.797,0,Late Payer,0.544,Acceptable risk profile for informal Street Food Vendor. Limited savings buffer ($506/month) may cause occasional late payments.,0,2025-04-22T17:23:46.825113
TND-01514,Freelance Designer,Ariana,47,3686.65,2236.07,2369.98,71,0.6,8258.41,mixed,0.458,0.912,0,Late Payer,0.52,Seasonal income fluctuations typical for Freelance Designer sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-11-25T17:23:46.825128
TND-01515,Carpenter,Ben Arous,35,2757.7,2106.73,354.91,87,0.655,7563.7,informal,0.502,1.0,0,Late Payer,0.579,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-11-25T17:23:46.825140
TND-01516,Taxi Driver,Sousse,21,1573.0,1161.62,1440.61,2,0.347,5237.76,informal,0.597,0.646,0,Defaulter,0.283,High debt-to-income ratio (91.6%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-09-12T17:23:46.825153
TND-01517,Carpenter,Ariana,46,1992.01,1392.84,478.83,101,0.616,5867.22,informal,0.393,1.0,1,Good Payer,0.749,High-quality documentation provided. Mobile payment usage (39%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-12-23T17:23:46.825165
TND-01518,Delivery Driver,Ariana,43,1565.65,1119.44,1371.28,97,0.571,4816.75,informal,0.697,0.941,0,Defaulter,0.403,Unverifiable income sources for Delivery Driver. Poor ledger quality (score: 0.94). Multiple inconsistencies in documentation.,0,2024-12-16T17:23:46.825177
TND-01519,Electrician,Ariana,53,3578.7,2517.27,4985.16,109,0.439,6159.23,informal,0.544,0.763,0,Defaulter,0.353,High debt-to-income ratio (139.3%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-11-29T17:23:46.825189
TND-01520,Mechanic,Gabes,34,1710.97,1072.54,1225.32,43,0.465,4283.21,informal,0.285,0.985,1,Good Payer,0.508,Seasonal income fluctuations typical for Mechanic sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-11-02T17:23:46.825202
TND-01521,Freelance Designer,Gabes,35,2994.06,2157.25,4831.48,35,0.388,10438.54,mixed,0.822,0.697,0,Defaulter,0.225,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-10-26T17:23:46.825214
TND-01522,Delivery Driver,Tunis,25,1345.58,1113.04,272.11,28,0.728,3963.89,informal,0.315,0.967,1,Good Payer,0.672,Steady cash flow verified via handwritten ledger. 28 months operational history as Delivery Driver with consistent client base.,0,2025-12-30T17:23:46.825228
TND-01523,Market Vendor,Ariana,62,1134.75,916.54,519.35,116,0.475,4300.64,informal,0.205,0.955,1,Good Payer,0.682,Steady cash flow verified via handwritten ledger. 116 months operational history as Market Vendor with consistent client base.,0,2024-04-29T17:23:46.825241
TND-01524,Electrician,Tunis,36,1615.87,1172.29,887.64,38,0.552,6011.68,informal,0.77,0.595,0,Late Payer,0.601,Acceptable risk profile for informal Electrician. Limited savings buffer ($444/month) may cause occasional late payments.,0,2025-07-06T17:23:46.825253
TND-01525,Carpenter,Bizerte,24,2436.74,2027.46,1186.08,31,0.513,4141.47,informal,0.357,0.896,0,Late Payer,0.543,Seasonal income fluctuations typical for Carpenter sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-09-04T17:23:46.825269
TND-01526,Carpenter,Gabes,29,1655.0,999.71,802.92,91,0.695,2500.32,informal,0.479,1.0,1,Good Payer,0.768,Steady cash flow verified via handwritten ledger. 91 months operational history as Carpenter with consistent client base.,0,2025-04-03T17:23:46.825283
TND-01527,Carpenter,Sfax,29,2497.75,1801.24,3207.65,69,0.408,9802.13,informal,0.472,0.641,0,Defaulter,0.313,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-09-09T17:23:46.825296
TND-01528,Private Tutor,Ariana,48,1044.54,866.44,854.13,25,0.31,4141.28,mixed,0.643,0.502,0,Defaulter,0.146,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-08-04T17:23:46.825308
TND-01529,Freelance Designer,Sousse,28,3162.31,2624.78,131.67,45,0.634,8169.38,mixed,0.331,0.631,1,Good Payer,0.645,Seasonal income fluctuations typical for Freelance Designer sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-12-04T17:23:46.825320
TND-01530,Artisan,Ariana,43,1469.7,1153.57,5.82,44,0.713,3244.35,informal,0.338,0.838,1,Good Payer,0.728,Steady cash flow verified via handwritten ledger. 44 months operational history as Artisan with consistent client base.,0,2024-01-31T17:23:46.825332
TND-01531,Taxi Driver,Ariana,54,2226.58,1882.56,3062.53,68,0.3,3929.74,informal,0.506,0.823,0,Defaulter,0.422,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-11-07T17:23:46.825344
TND-01532,Taxi Driver,Ben Arous,63,2719.31,2234.26,913.98,118,0.622,4666.48,informal,0.343,0.947,1,Good Payer,0.509,Moderate documentation quality (score: 0.95). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-03-26T17:23:46.825359
TND-01533,Tailor,Bizerte,44,1250.5,763.69,1264.41,4,0.448,2223.49,informal,0.242,0.421,0,Defaulter,0.197,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-08-21T17:23:46.825376
TND-01534,Mechanic,Bizerte,32,1235.28,772.86,401.97,34,0.782,3124.8,informal,0.593,0.874,0,Late Payer,0.645,Acceptable risk profile for informal Mechanic. Limited savings buffer ($462/month) may cause occasional late payments.,0,2025-10-14T17:23:46.825390
TND-01535,Taxi Driver,Sousse,55,1095.35,687.7,891.29,19,0.406,2271.13,informal,0.289,0.698,0,Defaulter,0.364,Unverifiable income sources for Taxi Driver. Poor ledger quality (score: 0.70). Multiple inconsistencies in documentation.,0,2025-07-29T17:23:46.825402
TND-01536,Artisan,Sousse,39,2013.64,1305.14,2776.94,2,0.341,3026.95,informal,0.442,0.483,0,Defaulter,0.117,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-10-18T17:23:46.825414
TND-01537,Electrician,Sfax,35,1569.6,953.41,2119.01,48,0.418,6149.62,informal,0.834,0.694,0,Late Payer,0.467,Moderate documentation quality (score: 0.69). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-04-06T17:23:46.825426
TND-01538,Artisan,Sousse,21,1535.52,1288.49,80.59,7,0.729,4315.53,informal,0.79,0.75,0,Late Payer,0.464,Seasonal income fluctuations typical for Artisan sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-12-31T17:23:46.825439
TND-01539,Street Food Vendor,Sfax,60,966.04,762.94,948.84,37,0.425,3694.69,informal,0.229,0.659,0,Defaulter,0.221,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-07-04T17:23:46.825450
TND-01540,Private Tutor,Nabeul,39,1479.34,1136.92,636.98,94,0.567,5015.0,mixed,0.354,0.956,0,Late Payer,0.56,Moderate documentation quality (score: 0.96). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-10-06T17:23:46.825463
TND-01541,Artisan,Sfax,63,1186.0,924.71,864.02,19,0.427,3915.29,informal,0.471,0.81,0,Defaulter,0.387,High debt-to-income ratio (72.9%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-03-04T17:23:46.825474
TND-01542,Tailor,Ben Arous,43,2549.26,2019.11,899.97,118,0.619,8518.16,informal,0.572,0.848,1,Good Payer,0.703,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-06-23T17:23:46.825490
